,Unnamed: 0,guid,first,last,mid,total_income,income,total_area,estate,cars,debt,assets,internal_id
12,12,nacp_6efdd0f0-005f-418d-aa6b-2e8f5905ada1,Ігор,Кривозуб,Володимирович,868448,"[{'size': 414259.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 5631.0, 'sizeIncome_hidden': 0, 'type': 'interest', 'is_foreign': 0}, {'size': 26.0, 'sizeIncome_hidden': 0, 'type': 'presentnomoney', 'is_foreign': 0}, {'size': 412280.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 36252.0, 'sizeIncome_hidden': 0, 'type': 'other', 'is_foreign': 0}]",23766,"[{'area': 20000.0, 'date': '05.02.2009', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 200.0, 'date': '26.07.2017', 'cost': '28238', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 2203.0, 'date': '26.07.2017', 'cost': '5052', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 200.0, 'date': '26.07.2017', 'cost': '28238', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 1000.0, 'date': '26.07.2017', 'cost': '2293', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 43.2, 'date': '28.11.2019', 'cost': '107000', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}, {'area': 49.2, 'date': '28.11.2019', 'cost': '155000', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}, {'area': 71.23, 'date': '07.07.2018', 'cost': '610000', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}]","[{'brand': '', 'cost': 382500.0, 'date': '29.11.2019', 'year': 0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': True, 'type': 'other'}, {'brand': '', 'cost': 382500.0, 'date': '29.11.2019', 'year': 0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': True, 'type': 'other'}]",0,"[{'assetsCurrency': 'USD', 'size': 5000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 12500.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}]",17223.0
13,13,nacp_6ea5f6cf-adae-4067-a61a-061ce3d6c0b5,Андрій,Дідінчук,Вікторович,357366,"[{'size': 357366.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}]",0,0,0,0,0,52496.0
14,14,nacp_6ea9ef1f-f405-4cbc-8b6d-9aa4cc68c81d,Андрій,Яковлев,Сергійович,300000,"[{'size': '300000', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,15514.0
15,15,nacp_0b117cc4-782a-4737-878d-51c4a14bc1fd,Тарас,Онишкевич,Володимирович,140716,"[{'size': '140716', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,6003.0
16,16,nacp_6c49643e-522c-48b8-95dc-94fa89383e0a,Василь,Брензович,Іванович,883427,"[{'size': 694559.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 48125.0, 'sizeIncome_hidden': 0, 'type': 'salarysecond', 'is_foreign': 0}, {'size': 107900.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 25668.0, 'sizeIncome_hidden': 0, 'type': 'interest', 'is_foreign': 0}, {'size': 3512.0, 'sizeIncome_hidden': 0, 'type': 'interest', 'is_foreign': 0}, {'size': 418.0, 'sizeIncome_hidden': 0, 'type': 'charity', 'is_foreign': 0}, {'size': 3245.0, 'sizeIncome_hidden': 0, 'type': 'insurance', 'is_foreign': 0}]",3236,"[{'area': 155.0, 'date': '16.12.2014', 'cost': '492767', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}, {'area': 520.0, 'date': '16.12.2014', 'cost': '35646', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 2465.0, 'date': '22.07.2010', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 96.0, 'date': '23.07.2018', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}]",0,0,"[{'assetsCurrency': 'UAH', 'size': 518972.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'EUR', 'size': 782.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 60949.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}]",25981.0
17,17,nacp_71335013-f014-44b3-a74b-946fb2fd5b12,Олександр,Мартинюк,Григорович,688038,"[{'size': 618421.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 15364.0, 'sizeIncome_hidden': 0, 'type': 'interest', 'is_foreign': 0}, {'size': 15472.0, 'sizeIncome_hidden': 0, 'type': 'salarysecond', 'is_foreign': 0}, {'size': 38000.0, 'sizeIncome_hidden': 0, 'type': 'salemovable', 'is_foreign': 0}, {'size': 781.0, 'sizeIncome_hidden': 0, 'type': 'presentnomoney', 'is_foreign': 0}]",22321,"[{'area': 2.8, 'date': '30.05.2013', 'cost': '10000', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'other', 'area_hidden': False}, {'area': 1000.0, 'date': '23.12.2014', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 100.0, 'date': '19.12.2011', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}, {'area': 19.6, 'date': '01.10.2016', 'cost': '60000', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'garage', 'area_hidden': False}, {'area': 1200.0, 'date': '17.07.2017', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 20000.0, 'date': '05.02.2018', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}]","[{'brand': 'AUDI', 'cost': 311245.0, 'date': '10.03.2018', 'year': 2010.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}]",0,"[{'assetsCurrency': 'UAH', 'size': 110000.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 840000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'EUR', 'size': 4000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'USD', 'size': 3000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'USD', 'size': 5000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': False}, {'assetsCurrency': 'EUR', 'size': 7000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'USD', 'size': 10000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}]",23986.0
18,18,nacp_718fd94a-4ee6-48d7-993c-eb937396f1a3,Світлана,Сова,Миколаївна,142500,"[{'size': '142500', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,43138.0
19,19,nacp_719665ea-a325-42fa-822f-1c0c13d31b83,Юрій,Бондаренко,Олександрович,194839,"[{'size': 194839.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}]",1400,"[{'area': 1400.0, 'date': '10.04.2019', 'cost': '10000', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}]","[{'brand': 'zx', 'cost': 10000.0, 'date': '14.12.2019', 'year': 2006.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}]",0,0,7779.0
20,20,nacp_71b81349-71d3-44e1-8d80-c0798813f8cb,Олександр,Тупицький,Миколайович,386976,"[{'size': '386976', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,5218.0
21,21,nacp_71c9d47a-0759-45aa-89d3-6b9332c6bf83,Георгій,Гошовський,Миколайович,104694,"[{'size': '104694', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,7773.0
22,22,nacp_71da8572-50f6-4425-b032-aa52b2f0c707,Ігор,Глушко,Володимирович,510235,"[{'size': 257138.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 253097.0, 'sizeIncome_hidden': 0, 'type': 'business', 'is_foreign': 0}]",1272,"[{'area': 1200.0, 'date': '12.01.2018', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 72.0, 'date': '10.08.2010', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}]","[{'brand': 'ford', 'cost': 0, 'date': '18.09.2012', 'year': 2004.0, 'dnt_costDate_hidden': True, 'dnt_graduationYear_hidden': False, 'type': 'car'}]",0,0,6022.0
23,23,nacp_71d9b3de-bc59-48ac-8c54-873517d6a7a9,Ігор,Поліха,Зіновійович,183795,"[{'size': '183795', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,16690.0
24,24,nacp_71de88ee-d63e-4e2a-8eb3-6b8bfc832768,Іван,Кирилюк,Іванович,0,0,0,[],0,0,0,28748.0
25,25,nacp_71fb9c22-469f-4dcd-ae54-e41f2891d724,Дмитро,Глинюк,Олександрович,131003,"[{'size': 88221.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 42782.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}]",0,[],"[{'brand': 'Peugeot', 'cost': 0, 'date': '24.08.2011', 'year': 2006.0, 'dnt_costDate_hidden': True, 'dnt_graduationYear_hidden': False, 'type': 'car'}]",0,"[{'assetsCurrency': 'UAH', 'size': 28000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': False}]",24132.0
26,26,nacp_72259bb3-2494-44cf-9ecc-28939c0f30f2,Микола,Проданчук,Георгійович,179621,"[{'size': '179621', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,10094.0
27,27,nacp_71f7cd4b-701e-42a3-8519-f71a6e6b8ef3,Оксана,Зварич,Володимирівна,138312,"[{'size': '138312', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,5727.0
28,28,nacp_71e83ff1-e842-4957-a5a6-b127fb787f7f,Роман,Маркін,Олексійович,1746540,"[{'size': 1119061.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 572960.0, 'sizeIncome_hidden': 0, 'type': 'business', 'is_foreign': 0}, {'size': 32280.0, 'sizeIncome_hidden': 0, 'type': 'other', 'is_foreign': 0}, {'size': 7580.0, 'sizeIncome_hidden': 0, 'type': 'interest', 'is_foreign': 0}, {'size': 766.0, 'sizeIncome_hidden': 0, 'type': 'interest', 'is_foreign': 0}, {'size': 13893.0, 'sizeIncome_hidden': 0, 'type': 'other', 'is_foreign': 0}]",4025,"[{'area': 71.4, 'date': '10.09.2011', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}, {'area': 54.1, 'date': '31.05.2006', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}, {'area': 202.8, 'date': '11.05.2010', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}, {'area': 1445.0, 'date': '22.10.2010', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 1496.0, 'date': '13.07.2012', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 42.6, 'date': '01.02.2016', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'garage', 'area_hidden': False}, {'area': 46.7, 'date': '26.02.2016', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'garage', 'area_hidden': False}, {'area': 63.9, 'date': '30.07.2019', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}, {'area': 202.8, 'date': '11.05.2010', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}, {'area': 202.8, 'date': '11.05.2010', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}, {'area': 202.8, 'date': '11.05.2010', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}]","[{'brand': 'Mercedes-Benz', 'cost': 0, 'date': '07.03.2012', 'year': 2011.0, 'dnt_costDate_hidden': True, 'dnt_graduationYear_hidden': False, 'type': 'car'}, {'brand': 'BMW', 'cost': 544320.0, 'date': '03.08.2019', 'year': 2016.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}]",0,"[{'assetsCurrency': 'UAH', 'size': 359051.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 254.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 43624.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 1813.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'USD', 'size': 18000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 20000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'USD', 'size': 52000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 50000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}]",27856.0
29,29,nacp_71ee0eb5-55ff-4d36-a0b8-c88b554c21d1,Василь,Бакун,Іванович,124026,"[{'size': 57604.0, 'sizeIncome_hidden': 0, 'type': 'pension', 'is_foreign': 0}, {'size': 66422.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}]",22861,"[{'area': 96.1, 'date': '30.11.2012', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}, {'area': 21165.0, 'date': '13.09.2017', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 1600.0, 'date': '13.09.2017', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}]",0,0,0,50271.0
30,30,nacp_701bebb0-092d-4680-b6c1-02df5571f921,Володимир,Єльченко,Юрійович,205643,"[{'size': '205643', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,6408.0
31,31,nacp_7025f43a-00c2-46ed-8148-089434cd9e4b,Віталій,Глуховеря,Андрійович,5446164,"[{'size': 115458.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 361984.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 4967579.0, 'sizeIncome_hidden': 0, 'type': 'business', 'is_foreign': 0}, {'size': 1143.0, 'sizeIncome_hidden': 0, 'type': 'salarysecond', 'is_foreign': 0}]",13147,"[{'area': 61.3, 'date': '17.08.2009', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}, {'area': 1139.0, 'date': '18.09.2007', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 2932.0, 'date': '18.09.2007', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 2932.0, 'date': '18.09.2007', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 2932.0, 'date': '18.09.2007', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 2500.0, 'date': '18.09.2007', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 51.0, 'date': '03.09.2015', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'dacha', 'area_hidden': False}, {'area': 600.0, 'date': '22.04.2011', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}]","[{'brand': 'MAZDA', 'cost': 457860.0, 'date': '03.04.2015', 'year': 2014.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}]",0,"[{'assetsCurrency': 'UAH', 'size': 237000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 988000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}]",23752.0
32,32,nacp_6fd6915b-1417-40b9-8ca8-5dfb4a63e160,Тимур,Ткаченко,Фіруддінович,750000,"[{'size': '750000', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,43946.0
33,33,nacp_6fe4626d-0364-4a3c-8b2e-316bd4408715,Наталія,Коваленко,Володимирівна,253350,"[{'size': '253350', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,21037.0
34,34,nacp_705f1df3-d041-488b-ad64-b1ccc4e58833,Іван,Легостаєв,Миколайович,7078527,"[{'size': 344316.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 200400.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 353350.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 1460000.0, 'sizeIncome_hidden': 0, 'type': 'business', 'is_foreign': 0}, {'size': 126000.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 408097.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 272811.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 446400.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 426000.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 417700.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 352168.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 690200.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 469719.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 387217.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 415149.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}, {'size': 309000.0, 'sizeIncome_hidden': 0, 'type': 'saleestate', 'is_foreign': 0}]",2316,"[{'area': 160.0, 'date': '07.12.2017', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 201.0, 'date': '07.12.2017', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 185.0, 'date': '07.12.2017', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 81.3, 'date': '17.11.2016', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'other', 'area_hidden': False}, {'area': 69.9, 'date': '25.03.2015', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'garage', 'area_hidden': False}, {'area': 568.0, 'date': '22.11.2018', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 62.7, 'date': '04.09.2012', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}, {'area': 588.0, 'date': '22.03.2019', 'cost': '188254', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 60.6, 'date': '22.03.2019', 'cost': '621000', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}, {'area': 139.1, 'date': '17.04.2019', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}, {'area': 37.4, 'date': '12.04.2019', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'other', 'area_hidden': False}, {'area': 55.9, 'date': '08.04.2019', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'other', 'area_hidden': False}, {'area': 63.5, 'date': '13.02.2019', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}, {'area': 48.1, 'date': '12.02.2019', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}]","[{'brand': 'lexus', 'cost': 1537285.0, 'date': '11.06.2018', 'year': 2018.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}, {'brand': 'Форд', 'cost': 486000.0, 'date': '03.11.2018', 'year': 2015.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}, {'brand': 'Лексус', 'cost': 250000.0, 'date': '21.02.2019', 'year': 2012.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}]",0,"[{'assetsCurrency': 'UAH', 'size': 5400000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': False}]",48121.0
