,Last_name ,Last_name_En ,First_name,First_name_En,Father_name,Company_name ,CompamyID_number,date ,Country_Ukr,Coutry_En,count
1450,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,ДТЕК Б.В.,59950293,,Нідерланди,Netherlands,42.0
1451,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ДТЕК ДОБРОПІЛЬСЬКА ЦЗФ""",176472,,Україна,Ukraine,
1452,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,FERRIERA VALSIDER SPA,VR306151,,Італія,Italy,10.0
1453,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЕРШИЙ УНІВЕРМАГ""",39326550,,Україна,Ukraine,
1454,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""КИЇВЕНЕРГО""",131305,,Україна,Ukraine,
1455,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОРУМ ДОНЕЦЬКГІРМАШ""",37790003,,Україна,Ukraine,
1456,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕСТА ПРОПЕРТІ МЕНЕДЖМЕНТ""",36050344,,Україна,Ukraine,
1457,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕТІНВЕСТ- ШІППІНГ""",31158623,,Україна,Ukraine,
1458,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"Приватне акціонерне товариство ""Українська акціонерна страхова компанія АСКА""",13490997,,Україна,Ukraine,
1459,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТОЛИЧНИЙ ЦУМ""",37254825,,Україна,Ukraine,
1460,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ВИШНЕВЕ""",36646873,,Україна,Ukraine,
1461,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ВАНІЛЬНЕ""",,,Україна,Ukraine,
1462,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ФРУКТОВЕ""",36942743,,Україна,Ukraine,
1463,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОРУМ ДОНЕЦЬКИЙ ЕНЕРГОЗАВОД""",37790024,,Україна,Ukraine,
1464,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИМОРСЬКА ВІТРОЕЛЕКТРОСТАНЦІЯ-2""",41310377,,Україна,Ukraine,
1465,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІНД ТЕХ""",36496790,,Україна,Ukraine,
1466,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,SPARTAN UK LIMITED,4140355,,Велика Британія,United Kingdom,140.0
1467,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ДТЕК КИЇВСЬКІ ЕЛЕКТРОМЕРЕЖІ""",41946011,,Україна,Ukraine,
1468,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,SCM CONSULTING LIMITED,308658,,Британські Віргінські острови,British Virgin Islands,174.0
1469,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"Приватне акціонерне товариство ""Центральний гірничо-збагачувальний комбінат""",190977,,Україна,Ukraine,
1470,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,Акретренд Холдiнгз Лiмiтед,127605,,Кіпр,Cyprus,507.0
1471,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,Мiнт Дата Холдiнгз Лiмiтед,127599,,Кіпр,Cyprus,507.0
1472,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «КРИВОРІЗЬКИЙ ЦЕНТРАЛЬНИЙ РУДОРЕМОНТНИЙ ЗАВОД»,190940,,Кіпр,Cyprus,507.0
1473,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ХАРКІВСЬКИЙ МАШИНОБУДІВНИЙ ЗАВОД ""СВІТЛО ШАХТАРЯ""",165712,,Україна,Ukraine,
1474,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ДТЕК ОКТЯБРСЬКА ЦЗФ""",176549,,Україна,Ukraine,
1475,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"Товариство з обмеженою відповідальністю ""Солар Фарм - 1""",41441611,2017-07-06,Україна,Ukraine,
1476,Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ГАЗЕТА ""ВЕЧІРНІЙ ДОНЕЦЬК""",13501465,,Україна,Ukraine,
1477,Яковенко,Yakovenko,Андрій,Andriy,Валерійович,A.X. Agroslavinvest s.r.o.,46937668,,Словаччина,Slovakia,18.0
1478,Панаідес,Panaides,Стеліос,Stelios,,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЦЕНТРАЛЬНА ЗБАГАЧУВАЛЬНА ФАБРИКА ""МИРНОГРАДСЬКА""",24820699,,Україна,Ukraine,
1479,Панаідес,Panaides,Стеліос,Stelios,,САРОНЕ ХОЛДІНГС ЛІМІТЕД,,,Британські Віргінські острови,British Virgin Islands,174.0
1480,Розум,Mind,Раїса,Raisa,Віталіївна,"ТОВ НПФ ""Юрас-Екогеосервис""",1149102034432,,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine),52.0
1481,Ушакова,Ushakova ,Валентина,Valentyna,Григорівна,MAGAVENIA INVESTMENTS LTD,ΗΕ329396,,Кіпр,Cyprus,507.0
1482,Ушакова,Ushakova ,Валентина,Valentyna,Григорівна,CANDLEMA LTD,ΗΕ335697,,Кіпр,Cyprus,507.0
1483,Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА ""БЕЮТАГА""",24227197,,Україна,Ukraine,
1484,Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУД ФУД КОМПАНІ""",36385519,,Україна,Ukraine,
1485,Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕВОЛЮШН ЕНЕРДЖІ""",36257474,,Україна,Ukraine,
1486,Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""САНДЖИВНІ АЮРВЕДА""",37403250,,Україна,Ukraine,
1487,Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СЕРВІС А""",32702111,,Україна,Ukraine,
1488,Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЕОФОРС""",34715578,,Україна,Ukraine,
1489,Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ПРИВАТНЕ ПІДПРИЄМСТВО ""ТРІУМФ""",31517778,,Україна,Ukraine,
1490,Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФЕНІКС""",30458440,,Україна,Ukraine,
1491,Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КОМПАНІЯ ""МІЖНАРОДНІ ДІЛОВІ ПРОЕКТИ""",30004376,,Україна,Ukraine,
1492,Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"АСОЦІАЦІЯ МІЖНАРОДНИХ ТА ВСЕУКРАЇНСЬКИХ ГРОМАДСЬКИХ ОРГАНІЗАЦІЙ ""ДИТИНА""",37954440,,Україна,Ukraine,
1493,Ціка,Tsika,Петр,Petr,,ЛОНГТАУН ЕКСПЕРТС АГ,,,Панама,Panama,29.0
1494,Ціка,Tsika,Петр,Petr,,FYNEL LIMITED,ΗΕ159384,,Кіпр,Cyprus,507.0
1495,Ціка,Tsika,Петр,Petr,,FYNEL LIMITED,ΗΕ159384,,Кіпр,Cyprus,507.0
1496,Ціка,Tsika,Петр,Petr,,FYNEL LIMITED,ΗΕ159384,,Кіпр,Cyprus,507.0
1497,Амелін,Amelin,Анатолій,Anatoly,Ігорович,Лавандер Оіл Сіа,40203080053,,Латвія,Latvia,18.0
1498,Амелін,Amelin,Анатолій,Anatoly,Ігорович,С3А Груп Кфт.,13-09-185513,,Угорщина,Hungary,11.0
1499,Бондік,Bondik,Віктор,Victor,Анатолійович,Spess Asset Management B.V.,,,Нідерланди,Netherlands,42.0
1500,Бондік,Bondik,Віктор,Victor,Анатолійович,Nova Astrum Limited,5463895,2005-05-26,Велика Британія,United Kingdom,140.0
1501,Костюк,Kostyuk,Дмитро,Dmytro,Васильович,Джерман Пауер Груп КГ,HRA17400,,Німеччина,Germany,20.0
1502,Костюк,Kostyuk,Дмитро,Dmytro,Васильович,Джерман Пауер Груп Інвестментс КГ,HRB27965,,Німеччина,Germany,20.0
1503,Костюк,Kostyuk,Дмитро,Dmytro,Васильович,Джерман Пауер Груп КГ,HRA17400,,Німеччина,Germany,20.0
1504,Костюк,Kostyuk,Дмитро,Dmytro,Васильович,ДПГ Інвестментс БВ,62756621,,Нідерланди,Netherlands,42.0
1505,Костюк,Kostyuk,Дмитро,Dmytro,Васильович,ДПГ Інвестментс БВ,62756621,,Нідерланди,Netherlands,42.0
1506,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,Crumlin Corporation S.A.,,,Уругвай,Uruguay,1.0
1507,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,BISBA INVESTMENTS LIMITED,HE167097,,Кіпр,Cyprus,507.0
1508,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,EMPSON LIMITED,HE313860,,Кіпр,Cyprus,507.0
1509,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,ERNOR HOLDINGS LIMITED,HE322928,,Кіпр,Cyprus,507.0
1510,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ВІДКРИТЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗА КЕРМОМ""",,,Росія,Russia,63.0
1511,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,WHITE SPRINGS INVESTMENT ASSETS CORP.,1754912,,Британські Віргінські острови,British Virgin Islands,174.0
1512,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,ELBRUS S.A,СH-660-02748011-7,,Швейцарія,Switzerland,15.0
1513,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,BALEINGATE FINANCE LIMITED,HE285076,,Кіпр,Cyprus,507.0
1514,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ДОЧІРНЄ ПІДПРИЄМСТВО ""НОВИЙ ОБРІЙ""",37470683,,Україна,Ukraine,
1515,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛАГУНА - РЕНІ""",31180219,,Україна,Ukraine,
1516,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,ROWEN TRADE INC.,1728758,,Британські Віргінські острови,British Virgin Islands,174.0
1517,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,FREMINGHAM INVESTMENT CORP.,791770,,Панама,Panama,29.0
1518,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДІО ""ДОВІРА""",32828753,,Україна,Ukraine,
1519,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРОС-ВІДЕО""",34925422,,Україна,Ukraine,
1520,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,Canyon Capital Inc.,1568153,,Британські Віргінські острови,British Virgin Islands,174.0
1521,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,QUICKPACE LIMITED,HE290165,,Кіпр,Cyprus,507.0
1522,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,VESTORGIA HOLDINGS LTD,HE303402,,Кіпр,Cyprus,507.0
1523,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,AVENNA HOLDING LTD.,1793519,,Британські Віргінські острови,British Virgin Islands,174.0
1524,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВЕТЕК НАФТОПРОДУКТ""",38728690,,Україна,Ukraine,
1525,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,TM SERVICE LIMITED,HE175971,,Кіпр,Cyprus,507.0
1526,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,FOXTRON NETWORKS LIMITED,НE272238,,Кіпр,Cyprus,507.0
1527,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,Elseco Trading Limited,"109,592",,Беліз,Belize,22.0
1528,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,KVITEN SOLUTION LIMITED,HE290146,,Кіпр,Cyprus,507.0
1529,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,Trafenfor LLP,NC000840,,Велика Британія,United Kingdom,140.0
1530,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,FIELDCRESS CONSULTING LIMITED,HE323162,,Кіпр,Cyprus,507.0
1531,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,GRAUGHER LIMITED,1708670,,Британські Віргінські острови,British Virgin Islands,174.0
1532,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,LA CORUNA ENTERPRISES LIMITED,HE147380,,Кіпр,Cyprus,507.0
1533,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,Wellar Investments Inc,98453,,Беліз,Belize,22.0
1534,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,INTINET OPERATIONS LIMITED,HE312535,,Кіпр,Cyprus,507.0
1535,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,TREJOLI BUSINESS LTD,1786691,,Британські Віргінські острови,British Virgin Islands,174.0
1536,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,LPG TRADING GMBH,FN378003m,,Австрія,Austria,49.0
1537,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,Brightmoor Trade AG,695659,,Панама,Panama,29.0
1538,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,Destu Capital LLP,OC369470,,Велика Британія,United Kingdom,140.0
1539,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДІДЖІМЕДІА""",37924243,,Україна,Ukraine,
1540,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,UOV - UNITED ONLINE VENTURES LIMITED,HE295093,,Кіпр,Cyprus,507.0
1541,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,VARGAS CONSULTING INC.,1803296,,Британські Віргінські острови,British Virgin Islands,174.0
1542,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТЕП2КРОС""",34925459,,Україна,Ukraine,
1543,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,MH-TV PRODUCTON LIMITED,HE282129,,Кіпр,Cyprus,507.0
1544,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,ONEPRIME HOLDING LTD.,1766877,,Британські Віргінські острови,British Virgin Islands,174.0
1545,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,Erosaria LTD,ΗΕ320554,,Кіпр,Cyprus,507.0
1546,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,RICHPER CAPITAL LIMITED,8447772,,Велика Британія,United Kingdom,140.0
1547,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,LARX INVESTMENTS LIMITED,HE322925,,Кіпр,Cyprus,507.0
1548,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,ARZANA COMMERCE CORP,1757651,,Британські Віргінські острови,British Virgin Islands,174.0
1549,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,BELTLINE HOLDINGS INC LIMITED,1866411,,Гонконг,Hong Kong,13.0
1550,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,MARIENNA COMMERCE LTD,1753753,,Британські Віргінські острови,British Virgin Islands,174.0
1551,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,NEORICARIA LTD,HE308548,,Кіпр,Cyprus,507.0
1552,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,PROSPERITY DEVELOPMENTS S.A.,,,Панама,Panama,29.0
1553,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,NIOLAX BUSINESS INC.,786753,,Панама,Panama,29.0
1554,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,NOVAPARK TECHNICS INC.,749135,,Панама,Panama,29.0
1555,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,HICKERY HOLDINGS LIMITED,HE319862,,Кіпр,Cyprus,507.0
1556,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,HISTRAX HOLDINGS LIMITED,HE312541,,Кіпр,Cyprus,507.0
1557,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,INSE HOLDING LIMITED,HE299675,,Кіпр,Cyprus,507.0
1558,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,SHARONRICH ESTATE LLP,OC384254,,Велика Британія,United Kingdom,140.0
1559,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,KENSIGTON MANAGEMENT INC,"129,167",,Беліз,Belize,22.0
1560,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,MARTA ROSS TRADING LTD,7775858,,Велика Британія,United Kingdom,140.0
1561,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,NIPPON TRADING LIMITED,1389857,,Британські Віргінські острови,British Virgin Islands,174.0
1562,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,MOURAIN BUSINESS LIMITED,HE320629,,Кіпр,Cyprus,507.0
1563,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,PIOP SERVICES LIMITED,HE312424,,Кіпр,Cyprus,507.0
1564,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,Fendvord Project LLP,OC384463,,Велика Британія,United Kingdom,140.0
1565,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,Ebold Finance Holdings AG,802455,,Панама,Panama,29.0
1566,Курченко,Kurchenko,Сергій,Serhiy,Віталійович,UNITED ADVERTISING GLOBAL LTD.,1768342,,Британські Віргінські острови,British Virgin Islands,174.0
